datetime,mean_deg_lat,mean_deg_long
2021-06-29T00:00:56Z,47.8305,125.36616666666667
2021-06-29T00:00:57Z,47.8305,125.3645
2021-06-29T00:00:58Z,47.82933333333333,125.36716666666666
2021-06-29T00:00:59Z,47.82933333333333,125.36566666666667
2021-06-29T00:01:00Z,47.82333333333333,125.33816666666667
2021-06-29T00:01:01Z,47.8175,125.30733333333333
2021-06-29T00:01:02Z,47.8105,125.274
2021-06-29T00:01:03Z,47.80283333333333,125.23933333333333
2021-06-29T00:01:04Z,47.794,125.21183333333333
2021-06-29T00:01:05Z,47.78333333333333,125.22666666666666
2021-06-29T00:01:06Z,47.7715,125.27616666666667
2021-06-29T00:01:07Z,47.759166666666665,125.3015
2021-06-29T00:01:08Z,47.745,125.33116666666666
2021-06-29T00:01:09Z,47.7295,125.36283333333333
2021-06-29T00:01:10Z,47.71216666666667,125.41
2021-06-29T00:01:11Z,47.691833333333335,125.46516666666666
2021-06-29T00:01:12Z,47.671,125.521
2021-06-29T00:01:13Z,47.654666666666664,125.49366666666667
2021-06-29T00:01:14Z,47.64383333333333,125.43133333333333
2021-06-29T00:01:15Z,47.638666666666666,125.3275
2021-06-29T00:01:16Z,47.632,125.19433333333333
2021-06-29T00:01:17Z,47.62383333333333,125.03533333333333
2021-06-29T00:01:18Z,47.61516666666667,124.87383333333334
2021-06-29T00:01:19Z,47.60583333333334,124.87466666666667
2021-06-29T00:01:20Z,47.59283333333333,124.981
2021-06-29T00:01:21Z,47.56933333333333,125.22783333333334
2021-06-29T00:01:22Z,47.529666666666664,125.00133333333333
